Employee ID,Name,Role,Department,Wage Rate
E04957,William Tran,Engineer,QA,43.91
E04958,Scott Becker,Supervisor,QA,37.65
E04959,Frank Lester,Operator,QA,35.74
E04960,Christina Massey,Technician,Assembly,48.11
E04961,Ricky Burnett,Technician,Logistics,45.76
E04962,Jasmine Jones,Supervisor,Logistics,27.15
E04963,Jesse Edwards,Operator,Maintenance,39.72
E04964,Charles Miller,Supervisor,Assembly,30.17
E04965,Rebecca Cortez,Technician,Maintenance,37.83
E04966,Julie Benton,Technician,Packaging,27.82
E04967,Miss Tamara Wang,Operator,Maintenance,33.13
E04968,Patricia Powers,Supervisor,QA,16.51
E04969,Teresa Barker,Engineer,Packaging,39.75
E04970,Fernando Weaver,Engineer,Packaging,11.94
E04971,Patricia Goodwin,Technician,Packaging,12.46
E04972,Michael Cross,Operator,Packaging,32.01
E04973,Cory Cruz,Technician,Assembly,35.77
E04974,Sarah Anderson,Operator,QA,21.61
E04975,John Pearson,Technician,Maintenance,45.91
E04976,Donna Cochran,Engineer,Logistics,30.02
E04977,Eric King,Operator,Logistics,15.13
E04978,Mariah Foster,Technician,Assembly,45.82
E04979,Randy Burns,Operator,QA,32.85
E04980,James Perez,Supervisor,Maintenance,37.52
E04981,Meagan Conway,Engineer,Maintenance,24.4
E04982,Aaron Murray,Technician,Logistics,44.24
E04983,Lance Austin,Engineer,Maintenance,34.88
E04984,Michelle Navarro,Engineer,Logistics,34.55
E04985,Henry Neal,Operator,QA,23.53
E04986,Lee Chapman,Technician,QA,47.03
E04987,Nicholas Jenkins,Technician,Maintenance,48.76
E04988,Jean Huff,Operator,Assembly,36.53
E04989,Barbara Green,Engineer,Maintenance,10.93
E04990,Michael Harris,Technician,Maintenance,42.26
E04991,Jacob Willis,Supervisor,Assembly,29.77
E04992,Joshua Johnson,Supervisor,QA,48.93
E04993,Luis Williams,Supervisor,Logistics,20.22
E04994,Scott Crawford,Engineer,QA,13.18
E04995,Kelsey Nguyen,Operator,Assembly,43.71
E04996,Todd Cooper,Operator,Logistics,30.07
E04997,Donna Hall,Engineer,Packaging,24.3
E04998,Sandra Hickman,Supervisor,QA,27.26
E04999,Lauren Thomas,Technician,Maintenance,47.71
E05000,Vicki Wiley,Engineer,Assembly,11.76
E05001,Laura Rodriguez,Supervisor,QA,31.65
E05002,David Collins,Supervisor,Maintenance,19.01
E05003,Noah Lee,Technician,Logistics,43.51
E05004,Joel Lee,Engineer,Packaging,33.23
E05005,Lisa Goodman,Engineer,Assembly,29.73
E05006,Craig Landry,Operator,QA,34.23
E05007,Sherri Brooks,Engineer,QA,23.38
E05008,Zachary Ford,Operator,Assembly,42.19
E05009,Stephen White,Operator,QA,33.63
E05010,Stephanie Thomas,Technician,Assembly,43.96
E05011,Sara Cook,Engineer,Packaging,33.64
E05012,Kevin Robles,Supervisor,Maintenance,16.85
E05013,Tommy Mejia,Operator,Logistics,40.71
E05014,Ethan Cobb,Supervisor,Packaging,44.43
E05015,Alex Tanner,Technician,Assembly,41.18
E05016,Brittany Garcia,Engineer,Assembly,27.95
E05017,Kelsey Ibarra,Supervisor,Logistics,36.62
E05018,Kim Richardson,Supervisor,Assembly,40.92
E05019,Tracy Garrett,Supervisor,Packaging,21.64
E05020,Brittany Hess,Engineer,QA,15.09
E05021,David Evans MD,Operator,Logistics,48.35
E05022,Robert Ward,Supervisor,Maintenance,47.42
E05023,Christina Rush,Engineer,Logistics,37.29
E05024,Christopher Huang,Engineer,QA,33.53
E05025,Antonio Castillo,Operator,Maintenance,48.54
E05026,Heather Howard,Operator,Logistics,41.11
E05027,Jessica Collins,Supervisor,Packaging,27.48
E05028,Steven Peters,Technician,Assembly,44.95
E05029,Anthony Franklin,Technician,Logistics,43.38
E05030,Joy York,Technician,Packaging,31.78
E05031,Melanie Blackwell,Technician,Logistics,24.05
E05032,Henry Watson,Operator,Maintenance,24.5
E05033,Mrs. Sarah Washington DDS,Engineer,Packaging,32.04
E05034,Terry Davis,Operator,Maintenance,44.9
E05035,Kevin Kennedy,Technician,QA,26.95
E05036,Jennifer Green,Engineer,Maintenance,14.34
E05037,Ashley Lang,Operator,Packaging,23.01
E05038,Joan Williams,Technician,Maintenance,10.41
E05039,Leon Cruz,Technician,Assembly,45.12
E05040,Kyle Sparks,Engineer,Maintenance,19.88
E05041,Andrea Gonzalez,Technician,Maintenance,48.35
E05042,Anthony Goodman,Supervisor,Packaging,25.16
E05043,Olivia Hamilton,Technician,Maintenance,31.31
E05044,Seth Beck,Operator,Assembly,40.43
E05045,Heather Collins,Technician,Maintenance,11.62
E05046,Debra Calhoun,Engineer,Assembly,26.44
E05047,Ian Shepard,Supervisor,Assembly,26.05
E05048,Dylan Olson,Engineer,Maintenance,11.53
E05049,Barbara Williams,Supervisor,Assembly,38.02
E05050,Stephen Price,Operator,Packaging,40.36
E05051,Angie Williamson,Engineer,Packaging,33.78
E05052,Philip Conley,Supervisor,Maintenance,27.04
E05053,Brandi Walker,Operator,Assembly,17.82
E05054,Daniel Weber,Technician,Assembly,17.76
E05055,Sherry Lee,Supervisor,Maintenance,36.84
E05056,Jerry James,Operator,Packaging,29.45
E05057,Roberta Becker,Supervisor,Maintenance,36.07
E05058,Cody Greene,Supervisor,Packaging,46.72
E05059,Cynthia Smith,Supervisor,Maintenance,35.47
E05060,Sandra Potter,Operator,Logistics,12.61
E05061,Ronnie Valdez,Engineer,Assembly,36.71
E05062,Juan Perez,Operator,Maintenance,10.8
E05063,John Cunningham,Engineer,Assembly,48.14
E05064,Jeffrey Wilkins,Technician,Assembly,20.56
E05065,Luis Berry,Technician,Assembly,31.61
E05066,Tyler Ward,Operator,QA,34.2
E05067,Melissa Barnes,Engineer,Maintenance,18.66
E05068,Michael Mathis,Supervisor,Packaging,15.38
E05069,Angela Moore,Supervisor,Packaging,42.23
E05070,Elizabeth Davis,Operator,Maintenance,37.7
E05071,Melissa Thompson,Engineer,Assembly,34.47
E05072,Barry Yu,Engineer,Assembly,16.89
E05073,Tamara Lopez,Operator,Assembly,40.23
E05074,Laura Evans,Operator,Packaging,35.87
E05075,Jeff Mcdaniel,Engineer,Assembly,33.26
E05076,Jessica Stafford,Operator,Packaging,28.3
E05077,Michael Hartman,Operator,Logistics,16.57
E05078,Carmen Wilson,Operator,Maintenance,17.57
E05079,Amy Mcclain,Technician,Assembly,43.13
E05080,Ann Rodriguez,Engineer,QA,18.83
E05081,Samantha Patton,Engineer,Packaging,46.35
E05082,Michael Ochoa,Supervisor,QA,16.1
E05083,Roberto Duarte,Technician,Logistics,36.7
E05084,Jeffery Chavez,Supervisor,QA,26.43
E05085,Emily Johnson,Operator,Packaging,34.99
E05086,Nicole Berry,Operator,Packaging,11.77
E05087,Chase Spence,Technician,Maintenance,24.23
E05088,Thomas Davis,Engineer,Logistics,17.62
E05089,Amanda Bowen MD,Technician,Maintenance,14.68
E05090,Tammy Horton,Operator,Logistics,11.17
E05091,Troy Armstrong,Supervisor,Assembly,11.61
E05092,Javier Sims,Engineer,Assembly,38.11
E05093,Lori Walsh,Technician,Assembly,29.9
E05094,Nicole Hawkins,Operator,QA,22.74
E05095,Becky Henderson,Engineer,QA,13.5
E05096,John Noble,Technician,Maintenance,16.95
E05097,Billy Hill,Supervisor,Maintenance,20.83
E05098,Samantha Graham,Supervisor,QA,29.46
E05099,Amanda Coleman,Technician,Logistics,47.47
E05100,Jessica Mccoy,Operator,Logistics,23.58
E05101,Allen Perez,Engineer,Assembly,24.27
E05102,Jennifer Lewis,Engineer,QA,38.55
E05103,Diana Jones,Supervisor,Packaging,29.41
E05104,Don Hernandez,Supervisor,Packaging,21.3
E05105,Johnny Weaver,Operator,Assembly,16.24
E05106,Michelle Clayton,Operator,Maintenance,11.55
E05107,Kenneth Ritter,Engineer,Logistics,18.85
E05108,Sean Mosley,Supervisor,QA,46.89
E05109,Maria Vazquez,Supervisor,QA,49.75
E05110,Darren Estrada,Operator,QA,42.17
E05111,David Fields,Technician,Packaging,28.47
E05112,Jeanette Glover,Technician,QA,38.58
E05113,Katelyn Patterson,Engineer,Packaging,42.93
E05114,Frederick Stewart,Supervisor,Packaging,24.38
E05115,Alexa Chandler,Engineer,Packaging,17.1
E05116,John Gonzalez,Operator,Assembly,16.5
E05117,Christy Campbell,Supervisor,QA,32.96
E05118,Melissa Hood,Supervisor,QA,12.5
E05119,Ryan Edwards,Technician,Packaging,49.75
E05120,Alexandra Ramos,Engineer,Logistics,27.87
E05121,Jay Chang,Supervisor,Assembly,19.15
E05122,Adam Reed,Operator,Maintenance,30.72
E05123,Jackie Heath,Supervisor,Packaging,19.95
E05124,Benjamin Walker,Operator,Maintenance,34.68
E05125,Matthew Davis,Operator,QA,42.85
E05126,Jeffrey Dorsey,Technician,QA,26.91
E05127,Michelle Mueller,Technician,Packaging,39.49
E05128,Anthony Evans,Supervisor,QA,33.69
E05129,Meghan Hayes,Supervisor,QA,16.77
E05130,David Tanner,Operator,Logistics,18.57
E05131,Derek Bishop,Supervisor,Logistics,31.79
E05132,Tammy Campbell,Supervisor,Logistics,43.96
E05133,Sean Myers,Operator,QA,27.77
E05134,Stephen Skinner,Supervisor,Logistics,35.03
E05135,Daniel Fuller,Technician,Packaging,40.35
E05136,Natalie Bailey,Engineer,Logistics,41.94
E05137,Kristin Moore,Operator,Packaging,35.9
E05138,Michael Cameron,Engineer,Maintenance,41.27
E05139,James Brown,Engineer,QA,34.2
E05140,Kathy Valenzuela DVM,Operator,Assembly,46.98
E05141,Brianna James,Engineer,QA,23.69
E05142,Cheryl Clark,Supervisor,QA,43.45
E05143,Christopher Mack,Technician,QA,35.92
E05144,Travis Thompson,Engineer,Packaging,32.93
E05145,Mr. Charles Aguilar,Operator,Logistics,38.72
E05146,Peter Nelson,Operator,Maintenance,10.92
E05147,Martin Bradley,Technician,Assembly,41.25
E05148,Christopher Mills,Supervisor,QA,19.17
E05149,Angela Murphy,Supervisor,QA,16.15
E05150,Kristopher Collins,Engineer,QA,36.58
E05151,Shane Owen,Engineer,Maintenance,46.11
E05152,John Wilson,Supervisor,Logistics,32.0
E05153,Anita Madden,Technician,Logistics,19.35
E05154,Courtney Burns,Engineer,QA,39.57
E05155,Daniel Zamora,Operator,Logistics,45.95
E05156,Jeremy Cross,Supervisor,Packaging,39.39
E05157,Anthony Cannon,Technician,Packaging,42.34
E05158,Daniel Jones,Technician,Maintenance,47.41
E05159,Terry Lewis,Engineer,Maintenance,31.0
E05160,Morgan Hartman,Supervisor,Assembly,46.11
E05161,Raymond Perez,Operator,Maintenance,42.1
E05162,William Mcgee,Engineer,Logistics,24.0
E05163,Kyle Armstrong,Engineer,Maintenance,23.09
E05164,Pam Moore,Engineer,Logistics,18.32
E05165,Alan Evans,Engineer,Packaging,36.64
E05166,Amy Goodwin,Supervisor,Logistics,45.39
E05167,Amber Williams,Supervisor,Packaging,13.35
E05168,Matthew Alexander,Technician,QA,33.16
E05169,Misty Marshall,Supervisor,QA,37.96
E05170,Thomas Roman,Technician,Logistics,42.61
E05171,Brandon Murray,Supervisor,Assembly,32.3
E05172,Amanda Franklin,Engineer,Assembly,36.41
E05173,Michael Jacobson,Engineer,Maintenance,30.94
E05174,Todd Carr,Supervisor,Packaging,17.68
E05175,Sara Johnson,Supervisor,Assembly,12.73
E05176,Theresa Montgomery,Technician,Packaging,20.24
E05177,Danielle Salazar,Engineer,Maintenance,42.55
E05178,Elizabeth Stevens,Operator,Maintenance,14.85
E05179,Gary Nelson,Supervisor,Logistics,12.87
E05180,Paul Reed,Operator,Assembly,18.88
E05181,Kathleen Robertson,Supervisor,QA,21.59
E05182,Mary Richardson,Supervisor,Assembly,26.09
E05183,Mark Prince,Supervisor,Packaging,43.32
E05184,Thomas Bailey,Engineer,Assembly,34.97
E05185,Dean Mcconnell,Supervisor,Logistics,40.02
E05186,Troy Rivera,Engineer,Assembly,45.62
E05187,Julie Russell,Supervisor,Logistics,40.7
E05188,Christopher Flores,Operator,Maintenance,20.47
E05189,John Howell,Technician,Logistics,31.94
E05190,Ryan Butler,Supervisor,Packaging,28.13
E05191,Hannah Chang,Engineer,Maintenance,42.88
E05192,Jonathan Salazar,Engineer,Logistics,20.0
E05193,Lauren Thomas,Engineer,Logistics,34.34
E05194,Robert Wilson,Technician,Packaging,11.58
E05195,Megan Duncan,Technician,Packaging,22.98
E05196,Jason Ford,Supervisor,QA,28.8
E05197,Tara Briggs,Engineer,Logistics,18.26
E05198,Tyler Randolph,Operator,Maintenance,36.9
E05199,Jeremy Compton,Operator,Maintenance,24.72
E05200,Johnny Cobb,Technician,Assembly,17.52
E05201,Jenny Harvey,Engineer,Assembly,44.75
E05202,Kevin Hayes,Operator,Assembly,18.02
E05203,Gabriela Bailey,Engineer,Logistics,33.04
E05204,Kara Stone,Operator,QA,29.42
E05205,Kevin Jones,Supervisor,Packaging,27.77
E05206,Crystal Flowers,Technician,Packaging,19.47
E05207,Walter Stewart,Engineer,Assembly,42.81
E05208,George Wilson,Engineer,Packaging,35.71
E05209,Andrea Evans,Supervisor,QA,42.16
E05210,Randy Coleman,Engineer,Assembly,39.03
E05211,Nicole Watson,Technician,Logistics,40.58
E05212,Brittany Cervantes,Technician,Maintenance,17.68
E05213,Nicholas Mendoza,Technician,Logistics,34.35
E05214,Timothy Lane,Technician,Logistics,41.52
E05215,Austin Spencer,Supervisor,Maintenance,29.88
E05216,John Campbell,Engineer,Assembly,34.76
E05217,Randall Grimes,Operator,Assembly,20.88
E05218,Christine Mullen,Operator,Packaging,28.25
E05219,Carla Lewis,Operator,Packaging,43.54
E05220,Shannon Washington,Supervisor,Assembly,18.39
E05221,Henry Walker,Supervisor,QA,38.45
E05222,Nicole Hobbs,Operator,QA,35.42
E05223,Mr. Jeffery Fuller,Supervisor,QA,13.01
E05224,Elizabeth Jones,Supervisor,Packaging,36.58
E05225,James Ward,Supervisor,Maintenance,28.24
E05226,Brian Padilla,Supervisor,QA,17.28
E05227,Holly Patel,Operator,Packaging,27.09
E05228,James Wells,Technician,Maintenance,15.07
E05229,James Vincent,Engineer,Assembly,47.9
E05230,Travis Hughes,Operator,Logistics,48.98
E05231,Tiffany Allen,Technician,Assembly,27.04
E05232,Tammy Edwards,Engineer,Assembly,18.4
E05233,Ashley Cooley,Supervisor,Maintenance,41.86
E05234,Curtis Gonzalez,Engineer,Assembly,22.64
E05235,Andrew Martinez,Technician,Maintenance,24.26
E05236,Jennifer Meyer,Engineer,Maintenance,26.02
E05237,Stephen Gamble,Operator,QA,38.63
E05238,Gary Wright,Engineer,Logistics,34.49
E05239,Nicholas Cook,Supervisor,QA,49.65
E05240,Amber Thompson,Supervisor,Assembly,43.6
E05241,Jenny Warren,Supervisor,Packaging,48.99
E05242,Jennifer Mcdonald,Technician,Maintenance,40.92
E05243,Kenneth Phillips,Operator,QA,26.9
E05244,Cory Phillips,Supervisor,Assembly,46.85
E05245,Ashley Williams,Technician,Logistics,26.1
E05246,Kelly Guerrero,Technician,Assembly,14.02
E05247,Natasha Daniel,Technician,Maintenance,18.85
E05248,Dylan Finley,Technician,QA,49.15
E05249,Cathy Banks,Technician,Logistics,17.26
E05250,Laura Ward,Engineer,Logistics,25.81
E05251,Stephen Washington,Operator,Packaging,43.21
E05252,Carl Fisher,Engineer,Logistics,30.14
E05253,Darrell Herrera Jr.,Engineer,QA,36.17
E05254,Matthew Johnson,Supervisor,Assembly,44.93
E05255,Raymond Hall,Operator,Assembly,14.3
E05256,Emma Roberts,Engineer,Packaging,29.08
E05257,David Gates,Operator,Packaging,22.94
E05258,Carrie Schwartz,Engineer,QA,35.36
E05259,John Reyes,Supervisor,Logistics,29.82
E05260,Shirley Baker,Operator,Packaging,23.67
E05261,Janet Smith,Technician,Logistics,18.1
E05262,Nicholas Glover,Engineer,Assembly,15.79
E05263,Linda Orozco,Supervisor,Packaging,39.73
E05264,Richard Cortez,Supervisor,Logistics,43.09
E05265,Michelle Allen DVM,Operator,Assembly,41.36
E05266,Charles Brown,Engineer,Assembly,36.92
E05267,Emily Brown,Engineer,QA,35.04
E05268,Katherine Townsend,Engineer,Maintenance,26.34
E05269,Lauren Kelley,Engineer,QA,35.55
E05270,Max Carney,Supervisor,Assembly,14.7
E05271,Johnny Martinez,Technician,Maintenance,32.81
E05272,Connor Rios,Technician,Logistics,33.23
E05273,Theresa Hart,Operator,Logistics,29.81
E05274,Todd Miller,Operator,QA,42.13
E05275,Steven Miller,Engineer,QA,24.78
E05276,Anna Bridges,Engineer,Assembly,22.88
E05277,Kimberly Hansen,Engineer,Packaging,14.25
E05278,Jonathan Haynes,Engineer,Packaging,22.71
E05279,Keith Cox,Operator,QA,24.59
E05280,Mark Jones,Supervisor,Packaging,13.53
E05281,Lindsey Smith,Supervisor,QA,39.51
E05282,Diana Ross,Technician,Packaging,11.36
E05283,Michael Jones MD,Engineer,QA,46.26
E05284,Mark Norris,Engineer,Assembly,14.13
E05285,Melanie Smith,Supervisor,Maintenance,19.39
E05286,Suzanne Sims,Engineer,Assembly,16.85
E05287,Jeremy Vaughan,Technician,QA,35.53
E05288,Charles King,Operator,Packaging,49.61
E05289,Heather Wells,Supervisor,Assembly,43.36
E05290,Randy Edwards,Operator,Assembly,12.74
E05291,Rita Marshall,Technician,Packaging,14.45
E05292,Isaac Johnson,Technician,Assembly,31.45
E05293,Daniel Hill,Supervisor,Logistics,41.19
E05294,Linda Cameron,Supervisor,Packaging,38.49
E05295,Mr. Jacob Cline PhD,Engineer,Maintenance,30.41
E05296,Steve Wallace,Engineer,Maintenance,11.03
E05297,Debra Vargas,Technician,Packaging,49.44
E05298,Caitlin Anderson,Technician,QA,40.43
E05299,Jessica Mccoy,Engineer,Maintenance,34.47
E05300,Larry Baldwin,Engineer,Assembly,38.47
E05301,Julie Bennett,Technician,Assembly,33.86
E05302,Paul Cook,Supervisor,Logistics,38.09
E05303,Matthew Wang,Supervisor,Logistics,23.19
E05304,Sara Spencer,Technician,Packaging,42.41
E05305,Elizabeth Parker,Operator,Assembly,12.73
E05306,Jeffrey Rios,Technician,QA,29.33
E05307,Isaac Gordon,Operator,Logistics,48.33
E05308,Jessica Dalton,Engineer,Packaging,32.83
E05309,Dr. Rebecca Mullen DDS,Engineer,QA,18.87
E05310,Kyle Wolfe,Technician,Assembly,31.75
E05311,Nicholas Cortez,Engineer,Assembly,19.95
E05312,Kimberly Wright,Engineer,Logistics,23.26
E05313,Brooke Gomez,Supervisor,Logistics,10.0
E05314,Casey Powell,Engineer,Packaging,45.45
E05315,Michael Knight,Technician,QA,15.3
E05316,James Chan,Engineer,QA,41.69
E05317,Jamie Wang,Operator,Maintenance,39.96
E05318,Gary Spears,Technician,Packaging,10.77
E05319,Tyler Wright,Engineer,Logistics,10.72
E05320,Matthew Ferguson,Supervisor,QA,23.71
E05321,Alan Elliott,Supervisor,Assembly,23.34
E05322,Jesse Frost,Supervisor,Logistics,30.87
E05323,Kimberly Morgan,Supervisor,Assembly,14.7
E05324,Joshua Gregory,Engineer,Packaging,31.48
E05325,Alyssa Chapman,Engineer,Maintenance,41.14
E05326,Caitlin Rhodes DVM,Supervisor,QA,40.3
E05327,Joseph Bean,Operator,QA,42.77
E05328,Karen Hernandez,Operator,QA,37.54
E05329,Erin Watson,Operator,Logistics,21.46
E05330,Samantha Larson,Operator,QA,43.38
E05331,Robert Clark,Supervisor,Logistics,34.63
E05332,Jesse Schultz,Technician,Maintenance,20.64
E05333,Keith Mills,Engineer,Logistics,24.72
E05334,Debbie Weaver,Engineer,Assembly,30.75
E05335,Maria Huerta,Operator,QA,11.15
E05336,John Herring,Operator,Packaging,44.94
E05337,Michael Hart,Supervisor,Logistics,26.2
E05338,Kelly Hansen,Operator,Logistics,24.96
E05339,Thomas Lee,Operator,Assembly,17.78
E05340,Nicholas Ward,Engineer,Packaging,29.31
E05341,Michael Lane,Supervisor,Maintenance,19.66
E05342,Nicole Bowers,Supervisor,Maintenance,43.28
E05343,Lance Conner,Supervisor,Logistics,49.89
E05344,Frank Armstrong,Engineer,Assembly,24.08
E05345,Stephanie Johnson,Technician,Assembly,16.13
E05346,Donna Hawkins,Technician,Packaging,12.26
E05347,Jake Gregory,Technician,Maintenance,32.8
E05348,Eric Cannon,Engineer,Packaging,40.13
E05349,Brendan Jones,Supervisor,Packaging,46.14
E05350,Kendra Gonzalez,Operator,Maintenance,12.44
E05351,Ian Robinson,Supervisor,Logistics,48.2
E05352,Dr. Nicholas Simmons,Technician,QA,24.37
E05353,Garrett Fletcher,Operator,Packaging,12.46
E05354,Travis Robinson,Supervisor,Logistics,14.19
E05355,Ashley Robles DVM,Technician,QA,38.01
E05356,Cynthia Smith,Operator,Packaging,24.83
E05357,Thomas Henderson,Operator,QA,33.42
E05358,Janet Miller,Technician,Logistics,44.55
E05359,Amber Torres,Operator,QA,27.23
E05360,Kayla Vargas,Technician,Maintenance,33.66
E05361,Andres Rodriguez,Technician,Assembly,44.63
E05362,Tiffany Hamilton,Operator,Maintenance,49.49
E05363,Joshua Mccoy,Technician,Assembly,39.81
E05364,Gerald Franklin,Supervisor,Packaging,36.59
E05365,Courtney Lee,Supervisor,QA,24.41
E05366,Amy Heath,Supervisor,Assembly,47.84
E05367,Francisco Butler,Engineer,QA,32.4
E05368,Jessica Shaffer,Engineer,QA,25.44
E05369,Samantha Castro,Technician,QA,26.85
E05370,Randall Lang,Engineer,Maintenance,11.18
E05371,Jennifer Brady,Engineer,Assembly,38.69
E05372,Scott Paul,Technician,Maintenance,38.67
E05373,Diane Butler,Engineer,Maintenance,22.71
E05374,Dr. Cory Wright MD,Operator,Maintenance,21.47
E05375,Margaret Macdonald,Engineer,Maintenance,40.93
E05376,Julie Young,Technician,Logistics,18.77
E05377,Tina Wilson,Engineer,Maintenance,35.92
E05378,Juan Le,Operator,QA,42.72
E05379,Elizabeth Alexander,Operator,Maintenance,24.12
E05380,Brittany Turner,Supervisor,Maintenance,11.98
E05381,Thomas Summers,Technician,Logistics,24.32
E05382,Matthew Wong,Engineer,Maintenance,37.01
E05383,Robert Kelly,Operator,Logistics,27.67
E05384,Jesse Blair,Supervisor,Packaging,46.97
E05385,Gerald Morse,Operator,Maintenance,30.96
E05386,Douglas Peters,Engineer,Logistics,48.81
E05387,Kendra Hill,Supervisor,Logistics,36.54
E05388,Dawn Griffin,Supervisor,QA,42.7
E05389,Peter Rivas,Operator,Logistics,35.54
E05390,Bruce Powell,Engineer,Maintenance,30.17
E05391,Stuart Hodge,Operator,Maintenance,32.82
E05392,Donna Taylor MD,Engineer,QA,42.98
E05393,Bryce Costa,Technician,Assembly,32.56
E05394,Linda Cobb,Supervisor,Assembly,46.96
E05395,Samantha Wilson,Operator,Packaging,22.16
E05396,Megan Parker,Engineer,QA,26.85
E05397,Mark Silva,Operator,QA,28.63
E05398,Kevin Hensley,Engineer,Assembly,36.42
E05399,Carl Mccoy,Technician,Logistics,41.14
E05400,Crystal Rodriguez,Operator,Maintenance,35.19
E05401,Robert Mullen,Supervisor,Assembly,44.9
