Order ID,Customer Name,Label Type,Customizations,Quantity,Order Date,Due Date
O006473,Molly Santiago,Type C,"color=Yellow, size=Small, logo=Yes",115,2023-11-26,2023-12-08
O006474,Jennifer Lowery,Type A,"color=Yellow, size=Small, logo=No",894,2023-08-27,2023-09-10
O006475,Hector Walters,Type B,"color=Blue, size=Small, logo=Yes",177,2023-04-22,2023-05-13
O006476,Jamie Mccoy,Type C,"color=Blue, size=Large, logo=Yes",745,2023-03-29,2023-04-20
O006477,Laura Brooks,Type A,"color=Green, size=Medium, logo=No",919,2023-05-08,2023-05-10
O006478,Eric Townsend,Type D,"color=Blue, size=Small, logo=No",435,2023-07-05,2023-07-25
O006479,Kevin Brown,Type C,"color=Red, size=Medium, logo=Yes",53,2023-08-12,2023-09-07
O006480,Michael Edwards,Type C,"color=Black, size=Small, logo=Yes",476,2023-05-27,2023-06-12
O006481,Jessica Cardenas,Type C,"color=Yellow, size=Large, logo=No",456,2023-09-23,2023-09-28
O006482,Aaron Colon,Type C,"color=Green, size=Medium, logo=No",42,2023-12-02,2023-12-15
O006483,Melissa Hall,Type D,"color=Green, size=Medium, logo=Yes",123,2023-08-17,2023-08-24
O006484,Mr. Nathan Lynch,Type A,"color=Yellow, size=Large, logo=Yes",485,2023-05-03,2023-05-12
O006485,Mark Wilson,Type B,"color=Red, size=Large, logo=No",682,2023-12-16,2023-12-25
O006486,John Williams,Type A,"color=Red, size=Medium, logo=Yes",505,2023-08-27,2023-09-21
O006487,Kristen Morris,Type C,"color=Yellow, size=Large, logo=No",719,2023-06-24,2023-07-03
O006488,Sandra Quinn DVM,Type D,"color=Green, size=Medium, logo=Yes",508,2023-07-20,2023-08-19
O006489,Adam Garza,Type D,"color=Yellow, size=Large, logo=Yes",550,2023-12-09,2023-12-27
O006490,Brian Johnson,Type A,"color=Black, size=Large, logo=Yes",581,2023-02-12,2023-03-11
O006491,Kaitlin Phelps,Type C,"color=Blue, size=Large, logo=Yes",51,2023-07-15,2023-07-22
O006492,Jason Anderson,Type D,"color=Yellow, size=Large, logo=Yes",547,2023-03-13,2023-03-28
O006493,Alicia Marquez,Type D,"color=Red, size=Small, logo=No",894,2023-11-02,2023-11-29
O006494,Christine Floyd,Type B,"color=Blue, size=Large, logo=No",135,2023-04-26,2023-05-13
O006495,Brian Petty,Type D,"color=Blue, size=Medium, logo=No",323,2023-11-09,2023-12-02
O006496,Danielle Jackson,Type D,"color=Green, size=Large, logo=Yes",79,2023-11-01,2023-11-10
O006497,Alexis Henderson,Type A,"color=Yellow, size=Large, logo=No",983,2023-10-09,2023-10-10
O006498,Kelly Perez,Type A,"color=Black, size=Small, logo=No",611,2023-10-04,2023-10-21
O006499,Ricardo Howell,Type B,"color=Yellow, size=Medium, logo=No",90,2023-09-10,2023-10-04
O006500,Lisa Cochran,Type D,"color=Black, size=Medium, logo=No",222,2023-12-07,2023-12-17
O006501,Terri Smith,Type B,"color=Green, size=Large, logo=No",26,2023-10-12,2023-11-03
O006502,Gregory Jones,Type B,"color=Red, size=Small, logo=No",704,2023-04-24,2023-05-07
O006503,Jeffery Simmons,Type C,"color=Yellow, size=Medium, logo=No",818,2023-04-03,2023-04-18
O006504,Timothy Hall,Type A,"color=Yellow, size=Large, logo=No",220,2023-02-25,2023-03-04
O006505,Frederick Brewer,Type D,"color=Black, size=Large, logo=No",201,2023-08-10,2023-09-01
O006506,Sheila Gonzales,Type A,"color=Green, size=Medium, logo=No",650,2023-04-25,2023-04-27
O006507,Patrick Morales,Type B,"color=Blue, size=Large, logo=Yes",951,2023-04-08,2023-04-20
O006508,Emily Collins,Type D,"color=Red, size=Large, logo=Yes",81,2023-06-14,2023-07-11
O006509,Sarah Clark,Type A,"color=Red, size=Small, logo=No",393,2023-12-29,2024-01-06
O006510,Eugene Mcdonald,Type D,"color=Black, size=Small, logo=No",605,2023-05-09,2023-05-15
O006511,Edward Roberts,Type C,"color=Red, size=Medium, logo=Yes",823,2023-02-12,2023-03-09
O006512,James Rivas,Type B,"color=Green, size=Large, logo=No",256,2023-11-28,2023-12-28
O006513,Jennifer Ballard,Type C,"color=Green, size=Large, logo=Yes",770,2023-06-04,2023-06-22
O006514,Cindy Pierce,Type A,"color=Blue, size=Large, logo=Yes",887,2023-07-18,2023-08-06
O006515,Jose Potter,Type A,"color=Red, size=Small, logo=Yes",997,2023-01-19,2023-02-15
O006516,Emily Smith,Type D,"color=Yellow, size=Medium, logo=Yes",569,2023-09-27,2023-10-05
O006517,Frederick Adams,Type A,"color=Green, size=Small, logo=No",711,2023-07-12,2023-07-29
O006518,Leslie Myers,Type B,"color=Black, size=Small, logo=No",169,2023-05-29,2023-05-30
O006519,Ellen Huynh,Type C,"color=Yellow, size=Small, logo=No",496,2023-11-25,2023-12-20
O006520,Danielle Adams,Type D,"color=Black, size=Large, logo=No",688,2023-09-22,2023-10-14
O006521,William Bauer,Type B,"color=Black, size=Small, logo=No",332,2023-03-25,2023-04-17
O006522,Dominique Graham,Type A,"color=Red, size=Large, logo=Yes",938,2023-05-30,2023-06-04
O006523,Emily Rodgers,Type B,"color=Green, size=Small, logo=No",478,2023-07-30,2023-08-16
O006524,Melvin Smith,Type C,"color=Green, size=Medium, logo=Yes",666,2023-03-24,2023-04-03
O006525,Michael Chen,Type B,"color=Green, size=Medium, logo=No",181,2023-06-04,2023-06-22
O006526,Alvin White,Type A,"color=Red, size=Medium, logo=No",55,2023-08-10,2023-08-25
O006527,Steven Alexander,Type D,"color=Blue, size=Medium, logo=No",463,2023-05-30,2023-06-28
O006528,Vanessa Ryan,Type B,"color=Green, size=Large, logo=Yes",786,2023-06-11,2023-06-26
O006529,Michael Thompson,Type D,"color=Green, size=Medium, logo=No",79,2023-05-31,2023-06-05
O006530,Leslie Henderson,Type B,"color=Black, size=Large, logo=No",825,2023-04-22,2023-05-06
O006531,Ethan Harris,Type B,"color=Red, size=Large, logo=No",852,2023-04-10,2023-05-02
O006532,Robert Nelson,Type A,"color=Green, size=Medium, logo=Yes",137,2023-07-21,2023-07-30
O006533,Kevin Brown,Type D,"color=Yellow, size=Small, logo=Yes",363,2023-02-08,2023-02-26
O006534,Stacey Lam,Type D,"color=Black, size=Large, logo=Yes",46,2023-02-28,2023-03-04
O006535,John Brooks,Type A,"color=Red, size=Small, logo=No",793,2023-05-26,2023-06-14
O006536,Jerry Lamb,Type C,"color=Green, size=Medium, logo=Yes",198,2023-01-07,2023-01-26
O006537,Vincent Wilson,Type A,"color=Yellow, size=Large, logo=No",465,2023-07-13,2023-07-22
O006538,David Lawrence,Type B,"color=Green, size=Medium, logo=No",847,2023-10-11,2023-11-01
O006539,Kristen Sanchez,Type D,"color=Blue, size=Large, logo=No",878,2023-11-21,2023-12-14
O006540,Brandon Greene,Type D,"color=Green, size=Large, logo=Yes",299,2023-07-30,2023-08-13
O006541,Joseph Glenn,Type D,"color=Yellow, size=Small, logo=No",467,2023-01-09,2023-01-25
O006542,Tina Wheeler,Type A,"color=Green, size=Medium, logo=No",426,2023-08-07,2023-09-06
O006543,James Ingram,Type B,"color=Green, size=Medium, logo=Yes",80,2023-04-24,2023-05-16
O006544,Robert Martinez,Type D,"color=Black, size=Small, logo=Yes",683,2023-11-30,2023-12-24
O006545,William Paul,Type A,"color=Black, size=Small, logo=No",825,2023-02-16,2023-03-17
O006546,Michael Brown,Type A,"color=Blue, size=Large, logo=No",757,2023-03-02,2023-04-01
O006547,Justin Mcdonald,Type C,"color=Black, size=Medium, logo=Yes",3,2023-10-19,2023-11-04
O006548,Alec Moon,Type B,"color=Green, size=Small, logo=Yes",916,2023-06-05,2023-06-30
O006549,Eric Ellis,Type D,"color=Green, size=Large, logo=No",20,2023-05-11,2023-05-15
O006550,Brenda Norton,Type C,"color=Red, size=Medium, logo=Yes",40,2023-06-12,2023-07-03
O006551,Dylan Hopkins,Type B,"color=Yellow, size=Small, logo=Yes",679,2023-07-26,2023-07-28
O006552,Monica Gibson,Type B,"color=Yellow, size=Small, logo=Yes",618,2023-08-26,2023-09-04
O006553,Alicia Miller,Type B,"color=Black, size=Large, logo=No",892,2023-11-11,2023-11-18
O006554,Andre Dennis,Type B,"color=Black, size=Medium, logo=No",981,2023-10-25,2023-11-23
O006555,Madison Smith,Type A,"color=Red, size=Small, logo=No",454,2023-01-03,2023-01-13
O006556,Rhonda Reynolds,Type B,"color=Green, size=Small, logo=Yes",643,2023-04-04,2023-04-14
O006557,Amy Snyder,Type A,"color=Blue, size=Large, logo=Yes",407,2023-03-23,2023-04-14
O006558,Stephanie Cain,Type A,"color=Black, size=Medium, logo=Yes",525,2023-03-16,2023-03-29
O006559,Sandra Gomez,Type B,"color=Red, size=Small, logo=Yes",75,2023-06-17,2023-07-12
O006560,Danny Watson,Type D,"color=Yellow, size=Medium, logo=No",50,2023-04-15,2023-04-19
O006561,Robert Wells,Type C,"color=Green, size=Medium, logo=No",987,2023-05-27,2023-06-16
O006562,Dorothy Ewing,Type A,"color=Yellow, size=Small, logo=Yes",578,2023-07-29,2023-08-22
O006563,Raymond Keller,Type D,"color=Green, size=Medium, logo=No",164,2023-10-20,2023-10-22
O006564,Cassandra Wagner,Type A,"color=Yellow, size=Large, logo=Yes",353,2023-06-04,2023-06-23
O006565,Anne Boyd,Type C,"color=Green, size=Large, logo=Yes",36,2023-02-07,2023-02-18
O006566,Brenda Farmer,Type B,"color=Green, size=Medium, logo=Yes",814,2023-11-03,2023-11-07
O006567,Jacob Miller,Type D,"color=Yellow, size=Small, logo=No",805,2023-11-18,2023-11-25
O006568,Leslie Oconnor,Type C,"color=Yellow, size=Medium, logo=No",306,2023-07-18,2023-08-05
O006569,Vernon Baker,Type C,"color=Blue, size=Small, logo=No",484,2023-06-09,2023-07-05
O006570,Terry Walsh,Type D,"color=Black, size=Medium, logo=No",7,2023-09-14,2023-10-06
O006571,James Sanchez,Type B,"color=Green, size=Large, logo=No",732,2023-09-13,2023-10-01
O006572,Carol Mcgee,Type A,"color=Blue, size=Large, logo=No",935,2023-08-18,2023-09-14
O006573,Deborah Wright,Type D,"color=Blue, size=Large, logo=Yes",766,2023-07-15,2023-08-05
O006574,Raymond Rhodes,Type D,"color=Blue, size=Large, logo=Yes",836,2023-09-23,2023-10-13
O006575,Paula Conner,Type D,"color=Blue, size=Small, logo=Yes",528,2023-04-05,2023-05-04
O006576,Christopher Brady,Type D,"color=Red, size=Medium, logo=No",92,2023-06-07,2023-06-27
O006577,David Jones,Type D,"color=Green, size=Medium, logo=No",95,2023-08-27,2023-09-11
O006578,Brent Fleming,Type B,"color=Blue, size=Small, logo=Yes",697,2023-01-20,2023-01-21
O006579,Julie Norton,Type B,"color=Green, size=Small, logo=No",755,2023-10-01,2023-10-28
O006580,Thomas Martin,Type C,"color=Green, size=Large, logo=Yes",329,2023-11-22,2023-12-08
O006581,Dustin Rodriguez,Type B,"color=Black, size=Small, logo=Yes",867,2023-06-24,2023-07-16
O006582,Wendy Orr,Type B,"color=Black, size=Large, logo=No",957,2023-07-17,2023-07-25
O006583,Sonia Allen,Type C,"color=Black, size=Small, logo=Yes",244,2023-02-12,2023-02-20
O006584,Amanda Wilson,Type A,"color=Green, size=Small, logo=Yes",355,2023-05-08,2023-05-30
O006585,Ryan Gay,Type B,"color=Blue, size=Medium, logo=Yes",51,2023-04-25,2023-05-02
O006586,Kimberly Wilson,Type C,"color=Black, size=Medium, logo=Yes",318,2023-02-02,2023-03-01
O006587,Ivan Rodriguez,Type D,"color=Yellow, size=Medium, logo=Yes",280,2023-01-26,2023-02-02
O006588,April Harris,Type C,"color=Red, size=Medium, logo=No",563,2023-07-26,2023-08-18
O006589,Shannon Wilcox,Type A,"color=Yellow, size=Large, logo=No",548,2023-12-07,2023-12-31
O006590,Phillip Bryant,Type B,"color=Red, size=Large, logo=Yes",694,2023-08-06,2023-08-19
O006591,Eric Stewart,Type D,"color=Blue, size=Small, logo=No",119,2023-09-26,2023-10-04
O006592,Angela Weber,Type B,"color=Green, size=Large, logo=Yes",528,2023-07-16,2023-07-17
O006593,Stephanie Gray,Type A,"color=Green, size=Medium, logo=Yes",592,2023-11-09,2023-11-23
O006594,Casey Blanchard,Type A,"color=Black, size=Small, logo=No",81,2023-12-01,2023-12-04
O006595,Megan Collins,Type B,"color=Blue, size=Medium, logo=No",399,2023-11-14,2023-11-28
O006596,Kathy Murphy,Type A,"color=Red, size=Medium, logo=No",629,2023-03-12,2023-03-14
O006597,Stephen Mccarthy,Type D,"color=Blue, size=Small, logo=Yes",364,2023-02-18,2023-03-19
O006598,Vincent Santiago,Type D,"color=Black, size=Medium, logo=Yes",387,2023-07-20,2023-08-06
O006599,Colton Farley,Type A,"color=Black, size=Small, logo=Yes",812,2023-01-18,2023-01-28
O006600,Barry Nichols,Type A,"color=Yellow, size=Large, logo=No",353,2023-03-25,2023-04-08
O006601,Jose Oconnor,Type B,"color=Blue, size=Large, logo=Yes",292,2023-01-12,2023-01-26
O006602,Ann Evans,Type D,"color=Green, size=Large, logo=Yes",120,2023-12-07,2023-12-31
O006603,Mary Christensen,Type B,"color=Yellow, size=Small, logo=No",271,2023-12-09,2024-01-05
O006604,Michael Powers,Type B,"color=Red, size=Medium, logo=No",928,2023-12-21,2024-01-08
O006605,Joshua Campos,Type D,"color=Red, size=Large, logo=Yes",315,2023-05-08,2023-06-05
O006606,John Ward,Type A,"color=Blue, size=Small, logo=No",402,2023-11-23,2023-12-13
O006607,Zachary Salazar,Type B,"color=Black, size=Medium, logo=No",955,2023-11-12,2023-11-21
O006608,Stephanie Krueger,Type A,"color=Blue, size=Medium, logo=No",441,2023-04-27,2023-05-27
O006609,Peter Scott,Type C,"color=Yellow, size=Large, logo=No",230,2023-11-29,2023-12-09
O006610,Jason Carpenter,Type B,"color=Blue, size=Large, logo=Yes",707,2023-03-19,2023-04-08
O006611,Jamie Jones,Type A,"color=Red, size=Small, logo=Yes",423,2023-09-13,2023-09-15
O006612,Anthony Hansen,Type A,"color=Yellow, size=Large, logo=No",881,2023-04-27,2023-05-01
O006613,Christine Jones,Type B,"color=Black, size=Large, logo=No",86,2023-10-20,2023-11-12
O006614,Edward Singleton,Type C,"color=Yellow, size=Large, logo=Yes",477,2023-06-08,2023-06-20
O006615,Jennifer Massey,Type C,"color=Red, size=Medium, logo=Yes",352,2023-06-28,2023-07-01
O006616,Gabriela Brown,Type B,"color=Red, size=Medium, logo=Yes",836,2023-03-21,2023-04-06
O006617,Yesenia Johns,Type A,"color=Blue, size=Large, logo=No",535,2023-08-02,2023-08-20
O006618,Sarah Ortiz,Type A,"color=Black, size=Large, logo=No",433,2023-10-22,2023-11-07
O006619,Ruth Sims,Type A,"color=Green, size=Small, logo=Yes",811,2023-01-18,2023-02-05
O006620,Erica Brooks,Type C,"color=Green, size=Large, logo=No",943,2023-02-03,2023-02-09
O006621,Robert Hill,Type D,"color=Green, size=Large, logo=No",738,2023-01-02,2023-01-16
O006622,Lisa Nguyen,Type D,"color=Blue, size=Large, logo=No",189,2023-05-09,2023-05-28
O006623,Robert Butler,Type B,"color=Black, size=Medium, logo=Yes",346,2023-01-05,2023-01-15
O006624,Dillon Wood,Type D,"color=Red, size=Large, logo=Yes",196,2023-11-08,2023-12-04
O006625,Jacob Vargas DDS,Type A,"color=Black, size=Large, logo=Yes",378,2023-04-30,2023-05-14
O006626,Kimberly Howell,Type B,"color=Black, size=Large, logo=No",411,2023-11-23,2023-12-16
O006627,Michael Bullock,Type A,"color=Black, size=Large, logo=No",139,2023-02-08,2023-02-14
O006628,Brittany Scott,Type A,"color=Red, size=Medium, logo=Yes",437,2023-09-26,2023-09-30
O006629,Robert Wright,Type A,"color=Blue, size=Medium, logo=Yes",353,2023-10-04,2023-10-10
O006630,Jennifer Howell,Type C,"color=Black, size=Small, logo=No",746,2023-08-28,2023-09-12
O006631,April Foster,Type C,"color=Black, size=Large, logo=No",10,2023-01-16,2023-01-30
O006632,Christine Clayton,Type A,"color=Black, size=Large, logo=Yes",181,2023-02-03,2023-02-17
O006633,Ricky Woods,Type C,"color=Red, size=Medium, logo=No",931,2023-09-06,2023-09-12
O006634,Kevin Davidson,Type A,"color=Black, size=Large, logo=Yes",601,2023-08-04,2023-08-25
O006635,Lori Baker,Type D,"color=Red, size=Medium, logo=No",854,2023-01-21,2023-02-14
O006636,Jeremy Shepherd,Type D,"color=Yellow, size=Small, logo=Yes",990,2023-07-27,2023-08-12
O006637,Isaac Kelly,Type B,"color=Black, size=Large, logo=No",108,2023-01-12,2023-01-20
O006638,Patricia Burns,Type B,"color=Black, size=Small, logo=No",678,2023-02-27,2023-03-17
O006639,Keith Hernandez,Type C,"color=Green, size=Small, logo=No",560,2023-10-22,2023-11-21
O006640,Kimberly Watson,Type D,"color=Yellow, size=Small, logo=Yes",470,2023-07-03,2023-07-27
O006641,Carolyn Scott,Type A,"color=Yellow, size=Medium, logo=No",281,2023-03-19,2023-03-23
O006642,Megan Parker,Type D,"color=Red, size=Medium, logo=Yes",925,2023-10-26,2023-11-13
O006643,Brent Bruce,Type A,"color=Green, size=Medium, logo=Yes",932,2023-10-29,2023-11-01
O006644,Laura Carr,Type A,"color=Black, size=Medium, logo=No",369,2023-08-30,2023-09-04
O006645,Nicole Sanders,Type A,"color=Black, size=Small, logo=Yes",616,2023-01-24,2023-02-13
O006646,Jason Tran,Type D,"color=Red, size=Medium, logo=No",593,2023-10-20,2023-11-03
O006647,Martha Crawford,Type D,"color=Black, size=Large, logo=No",626,2023-09-23,2023-10-03
O006648,Dr. Jenna Cole,Type B,"color=Blue, size=Small, logo=Yes",735,2023-07-01,2023-07-10
O006649,Daniel Gould,Type A,"color=Red, size=Medium, logo=No",314,2023-07-16,2023-08-06
O006650,Wendy Patterson,Type A,"color=Yellow, size=Medium, logo=Yes",632,2023-09-18,2023-10-12
O006651,Kevin Lang,Type C,"color=Red, size=Small, logo=Yes",280,2023-01-21,2023-01-26
O006652,Timothy Gonzalez,Type C,"color=Red, size=Small, logo=No",903,2023-11-19,2023-11-25
O006653,Jessica Mayo,Type C,"color=Red, size=Medium, logo=Yes",502,2023-12-24,2023-12-28
O006654,Jason Scott,Type B,"color=Blue, size=Medium, logo=No",361,2023-02-28,2023-03-17
O006655,Kayla Garcia,Type D,"color=Black, size=Small, logo=No",2,2023-05-31,2023-06-01
O006656,Rebecca Chavez,Type A,"color=Yellow, size=Small, logo=No",39,2023-03-19,2023-04-01
O006657,Kimberly Hooper,Type D,"color=Yellow, size=Large, logo=No",489,2023-06-27,2023-06-29
O006658,Joseph Smith,Type C,"color=Green, size=Medium, logo=No",157,2023-10-14,2023-11-10
O006659,Jonathan Aguirre,Type B,"color=Red, size=Medium, logo=Yes",450,2023-11-13,2023-11-20
O006660,Wayne Lopez,Type B,"color=Red, size=Large, logo=No",207,2023-09-12,2023-09-19
O006661,Anthony Pitts,Type D,"color=Black, size=Large, logo=No",117,2023-05-26,2023-06-09
O006662,Bobby Campbell,Type C,"color=Blue, size=Medium, logo=Yes",54,2023-02-03,2023-02-25
O006663,Audrey Warner,Type D,"color=Blue, size=Large, logo=Yes",348,2023-05-17,2023-06-11
O006664,Sandra Gutierrez,Type B,"color=Green, size=Small, logo=No",344,2023-12-19,2023-12-29
O006665,Brian Scott,Type B,"color=Red, size=Small, logo=Yes",932,2023-06-26,2023-07-15
O006666,Monique Anthony,Type A,"color=Red, size=Medium, logo=Yes",964,2023-07-14,2023-07-16
O006667,Kathleen Ramirez MD,Type B,"color=Red, size=Small, logo=No",732,2023-06-29,2023-07-01
O006668,William Goodwin,Type C,"color=Green, size=Large, logo=No",157,2023-03-21,2023-03-27
O006669,Justin Simpson,Type D,"color=Green, size=Large, logo=Yes",977,2023-02-02,2023-03-04
O006670,Derek Wagner,Type D,"color=Black, size=Medium, logo=No",224,2023-04-25,2023-05-14
O006671,Brandon Colon,Type B,"color=Red, size=Large, logo=No",334,2023-04-26,2023-05-01
O006672,Alyssa Castillo,Type C,"color=Red, size=Large, logo=Yes",270,2023-06-06,2023-07-05
O006673,Alicia Smith,Type C,"color=Yellow, size=Medium, logo=No",153,2023-03-14,2023-03-20
O006674,Dawn Spencer,Type A,"color=Green, size=Medium, logo=No",355,2023-09-23,2023-09-26
O006675,Jeremy Powers,Type C,"color=Red, size=Large, logo=Yes",313,2023-08-21,2023-09-10
O006676,Lori Riley,Type D,"color=Yellow, size=Large, logo=No",759,2023-05-11,2023-05-27
O006677,Kathleen Lopez,Type B,"color=Black, size=Medium, logo=No",796,2023-04-03,2023-04-17
O006678,Tammy Coleman,Type C,"color=Red, size=Large, logo=No",30,2023-12-23,2024-01-14
O006679,Bob Price,Type C,"color=Red, size=Medium, logo=No",857,2023-02-27,2023-03-04
O006680,Kristen Price,Type D,"color=Red, size=Small, logo=Yes",146,2023-01-26,2023-02-20
O006681,Kathleen Huber,Type B,"color=Blue, size=Large, logo=No",657,2023-01-05,2023-01-29
O006682,Francis Barrett,Type D,"color=Green, size=Large, logo=No",227,2023-10-15,2023-10-30
O006683,Larry Medina,Type C,"color=Blue, size=Small, logo=Yes",942,2023-06-14,2023-06-15
O006684,Robin Frazier,Type D,"color=Red, size=Large, logo=Yes",402,2023-05-20,2023-05-26
O006685,Shirley Ballard,Type A,"color=Green, size=Large, logo=No",78,2023-03-21,2023-04-03
O006686,Steven Diaz,Type C,"color=Black, size=Small, logo=No",963,2023-05-09,2023-06-08
O006687,Zachary Collier,Type D,"color=Red, size=Large, logo=No",666,2023-04-06,2023-04-30
O006688,Bobby Perez,Type A,"color=Green, size=Medium, logo=Yes",762,2023-08-25,2023-08-26
O006689,Mr. Robert Ritter,Type C,"color=Blue, size=Medium, logo=No",171,2023-02-26,2023-03-19
O006690,Miss Ariel Daniels MD,Type A,"color=Red, size=Large, logo=No",878,2023-10-11,2023-11-09
O006691,Russell Miller,Type C,"color=Yellow, size=Large, logo=No",662,2023-12-31,2024-01-09
O006692,Nicholas Baker,Type C,"color=Black, size=Small, logo=Yes",911,2023-08-25,2023-09-04
O006693,Christine Franklin,Type D,"color=Red, size=Large, logo=Yes",23,2023-01-29,2023-02-12
O006694,Cynthia Carr,Type C,"color=Yellow, size=Large, logo=Yes",397,2023-01-27,2023-02-19
